Born1,NIO,CNNB,BCNN,CNN,BCNN_mean,CNNB_mean,NIO_mean,Born1_mean,CNN_mean
0.9335383886016797,0.2770363,0.31791643108312306,0.3394788003222136,0.3259416,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.8165365171714009,0.29496095,0.3313808030289651,0.3720434609743039,0.3440488,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.5397621742968243,0.25143197,0.3157983929966475,0.3293797685859393,0.31889483,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.8509843810692181,0.38761377,0.35742451048678653,0.4042604150744027,0.36370063,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.9954822449132534,0.24045882,0.2858016807160812,0.3027234771294449,0.2800889,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.7685617657761825,0.3373155,0.335824387314809,0.34517006147530327,0.35649645,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.349828893392039,0.8511916,0.3964103764779361,0.41610279604726774,0.4244374,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.603931941099998,0.27635795,0.29010589167965545,0.3116601059886162,0.29673603,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.48547547963901444,0.27800885,0.32199428914501865,0.3261601507003014,0.33093205,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.48918359984871485,0.24167964,0.2809244988196551,0.2902966153238622,0.28563425,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.7643110955409635,0.18992975,0.2962634132632078,0.28494773392310885,0.29115176,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.7465024654490686,0.53574437,0.388780707955596,0.43636790514528606,0.41461593,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.5197521201896413,0.6262609,0.4234485479061098,0.4703302256321299,0.4444756,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.45319646276186604,0.6261915,0.45950605479220025,0.44139974932258474,0.4522469,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.924079092885384,0.22015178,0.2700605755467598,0.2743662083417862,0.26945642,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.5167595356999248,0.2495324,0.28918933666503216,0.29936177922865326,0.2892488,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.8953283404169856,0.24661192,0.3122320731351408,0.3283931388831829,0.30286655,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.7495185472215993,0.19907838,0.31410826966645716,0.3799341266763007,0.34200987,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.35764693495353256,0.3173017,0.2812713459523443,0.3079808601599792,0.32204273,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.551896197009055,0.2925836,0.30537833954754695,0.33574659774109333,0.31774834,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.864878128083135,0.23209454,0.3081639084694127,0.33929448782954025,0.31083712,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.47696826129664566,0.32032076,0.3596351262703464,0.3492435928251163,0.3595757,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
0.89214936884444,0.34263328,0.3188695324759095,0.3860745196783381,0.33070084,0.3620025294238059,0.3383852245371734,0.35460463,0.6763295066793885,0.3500689
